date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2009-01-01,25,17,0.0,13.9,6,31,09:28 AM,10:15 PM,05:20 AM,07:05 PM,17,21,22,21,20,35,80,5.1,1012,25,8,172,10,lawley-south-weather
2009-01-02,28,18,0.0,13.3,5,38,10:21 AM,10:45 PM,05:20 AM,07:06 PM,16,23,23,22,16,41,73,16.2,1012,28,9,181,9,lawley-south-weather
2009-01-03,29,17,0.0,13.9,6,45,11:16 AM,11:16 PM,05:21 AM,07:06 PM,15,22,22,22,21,28,69,6.6,1013,29,10,210,11,lawley-south-weather
2009-01-04,31,16,0.0,13.8,6,52,12:13 PM,11:50 PM,05:22 AM,07:06 PM,11,23,23,23,19,5,51,0.0,1011,31,9,226,10,lawley-south-weather
2009-01-05,26,16,0.0,12.2,5,60,01:14 PM,No moonset,05:22 AM,07:06 PM,15,21,22,21,27,27,68,5.9,1012,26,10,201,14,lawley-south-weather
2009-01-06,28,17,0.0,13.8,5,67,02:18 PM,12:28 AM,05:23 AM,07:06 PM,16,23,23,23,22,16,67,0.1,1012,28,9,295,11,lawley-south-weather
2009-01-07,31,18,0.0,13.3,5,74,03:27 PM,01:12 AM,05:24 AM,07:06 PM,16,25,25,24,15,16,61,0.9,1011,31,10,217,6,lawley-south-weather
2009-01-08,30,19,0.0,13.8,5,82,04:36 PM,02:05 AM,05:25 AM,07:06 PM,16,25,25,24,13,21,60,1.3,1013,30,10,103,7,lawley-south-weather
2009-01-09,27,18,0.0,12.2,5,89,05:44 PM,03:06 AM,05:25 AM,07:07 PM,16,23,23,22,15,49,69,7.5,1013,27,10,194,8,lawley-south-weather
2009-01-10,22,18,0.0,8.6,4,96,06:44 PM,04:15 AM,05:26 AM,07:07 PM,18,20,20,20,14,71,91,22.9,1012,22,7,156,6,lawley-south-weather
2009-01-11,23,17,0.0,12.2,4,100,07:37 PM,05:27 AM,05:27 AM,07:07 PM,18,20,20,20,14,67,93,2.8,1011,23,7,95,6,lawley-south-weather
2009-01-12,23,18,0.0,8.6,4,89,08:22 PM,06:39 AM,05:28 AM,07:07 PM,19,20,20,20,15,82,95,34.5,1011,23,6,308,6,lawley-south-weather
2009-01-13,26,16,0.0,11.0,5,82,09:02 PM,07:48 AM,05:29 AM,07:07 PM,17,21,21,21,13,44,78,7.0,1011,26,8,294,6,lawley-south-weather
2009-01-14,27,16,0.0,13.3,5,75,09:37 PM,08:52 AM,05:29 AM,07:07 PM,16,22,22,22,17,33,71,0.2,1011,27,8,155,7,lawley-south-weather
2009-01-15,27,17,0.0,13.3,5,68,10:10 PM,09:53 AM,05:30 AM,07:06 PM,15,21,22,21,21,20,69,0.1,1013,27,10,66,10,lawley-south-weather
2009-01-16,27,16,0.0,13.3,5,60,10:43 PM,10:51 AM,05:31 AM,07:06 PM,16,23,23,23,12,25,63,0.8,1012,27,9,208,5,lawley-south-weather
2009-01-17,29,20,0.0,13.7,5,53,11:16 PM,11:48 AM,05:32 AM,07:06 PM,16,25,25,24,10,14,58,0.1,1010,29,10,205,5,lawley-south-weather
2009-01-18,25,19,0.0,9.8,5,46,11:51 PM,12:44 PM,05:32 AM,07:06 PM,17,21,22,21,15,50,79,8.6,1011,25,9,228,7,lawley-south-weather
2009-01-19,28,18,0.0,13.3,5,38,No moonrise,01:41 PM,05:33 AM,07:06 PM,17,23,23,22,19,43,77,0.9,1012,28,9,231,10,lawley-south-weather
2009-01-20,26,17,0.0,12.1,5,31,12:29 AM,02:36 PM,05:34 AM,07:06 PM,18,21,21,21,19,42,83,4.5,1013,26,9,140,9,lawley-south-weather
2009-01-21,26,16,0.0,12.1,5,24,01:12 AM,03:31 PM,05:35 AM,07:05 PM,17,21,21,21,22,49,80,5.3,1013,26,8,257,11,lawley-south-weather
2009-01-22,22,15,0.0,8.6,4,17,01:58 AM,04:23 PM,05:36 AM,07:05 PM,17,19,19,19,19,61,88,14.6,1013,22,7,266,10,lawley-south-weather
2009-01-23,26,16,0.0,13.3,5,9,02:49 AM,05:13 PM,05:36 AM,07:05 PM,15,21,21,21,15,22,72,0.3,1010,26,8,272,8,lawley-south-weather
2009-01-24,26,16,0.0,13.3,5,2,03:43 AM,05:57 PM,05:37 AM,07:04 PM,16,20,21,20,14,27,74,1.0,1011,26,10,224,7,lawley-south-weather
2009-01-25,25,17,0.0,10.9,5,0,04:38 AM,06:37 PM,05:38 AM,07:04 PM,17,20,21,20,16,47,83,5.3,1015,25,7,246,8,lawley-south-weather
2009-01-26,25,16,0.0,12.1,5,0,05:34 AM,07:14 PM,05:39 AM,07:04 PM,17,20,21,20,14,39,81,2.6,1015,25,9,180,6,lawley-south-weather
2009-01-27,25,17,0.0,12.1,5,5,06:28 AM,07:47 PM,05:40 AM,07:03 PM,17,20,21,20,18,51,85,3.9,1014,25,8,175,8,lawley-south-weather
2009-01-28,20,17,0.0,8.5,4,12,07:23 AM,08:18 PM,05:40 AM,07:03 PM,17,18,18,18,20,72,93,31.9,1014,20,7,56,11,lawley-south-weather
2009-01-29,20,15,0.0,8.5,4,20,08:17 AM,08:48 PM,05:41 AM,07:03 PM,17,17,17,17,21,95,98,77.3,1013,20,6,171,9,lawley-south-weather
2009-01-30,23,17,0.0,9.7,4,27,09:12 AM,09:19 PM,05:42 AM,07:02 PM,18,19,20,19,12,83,92,9.2,1014,23,7,195,6,lawley-south-weather
2009-01-31,26,16,0.0,13.6,5,31,10:08 AM,09:52 PM,05:43 AM,07:02 PM,17,20,21,20,14,42,81,0.2,1013,26,7,55,6,lawley-south-weather
2009-02-01,25,16,0.0,13.6,6,43,11:06 AM,10:27 PM,05:44 AM,07:01 PM,17,20,21,20,17,33,81,0.0,1014,25,7,125,8,lawley-south-weather
2009-02-02,25,16,0.0,10.9,4,50,12:07 PM,11:07 PM,05:44 AM,07:01 PM,17,20,20,20,15,47,82,14.8,1014,25,9,176,7,lawley-south-weather
2009-02-03,24,17,0.0,10.9,5,58,01:12 PM,11:55 PM,05:45 AM,07:00 PM,18,20,21,20,14,57,86,11.0,1012,24,8,255,7,lawley-south-weather
2009-02-04,21,15,0.0,10.7,4,66,02:18 PM,No moonset,05:46 AM,06:59 PM,15,18,18,18,23,48,83,10.7,1016,21,9,90,13,lawley-south-weather
2009-02-05,21,14,0.0,12.0,4,73,03:25 PM,12:50 AM,05:47 AM,06:59 PM,15,17,17,17,22,60,87,1.4,1021,21,6,78,11,lawley-south-weather
2009-02-06,26,13,0.0,13.1,5,81,04:26 PM,01:53 AM,05:47 AM,06:58 PM,14,18,19,18,19,34,75,0.0,1021,26,8,91,10,lawley-south-weather
2009-02-07,25,13,0.0,13.1,5,88,05:22 PM,03:02 AM,05:48 AM,06:58 PM,13,19,19,19,13,24,73,0.0,1017,25,10,111,6,lawley-south-weather
2009-02-08,25,14,0.0,12.0,4,96,06:11 PM,04:13 AM,05:49 AM,06:57 PM,14,19,19,19,14,42,75,10.4,1014,25,10,204,7,lawley-south-weather
2009-02-09,23,16,0.0,12.0,4,100,06:53 PM,05:23 AM,05:49 AM,06:56 PM,16,19,20,19,16,48,85,3.4,1015,23,10,285,7,lawley-south-weather
2009-02-10,24,16,0.0,10.7,4,89,07:31 PM,06:29 AM,05:50 AM,06:56 PM,18,20,21,20,13,52,87,20.2,1015,24,8,131,6,lawley-south-weather
2009-02-11,23,15,0.0,10.7,4,82,08:05 PM,07:34 AM,05:51 AM,06:55 PM,17,18,19,18,17,74,90,36.5,1017,23,5,102,8,lawley-south-weather
2009-02-12,20,13,0.0,13.0,4,74,08:39 PM,08:34 AM,05:52 AM,06:54 PM,13,15,16,15,27,55,88,14.5,1021,20,7,72,14,lawley-south-weather
2009-02-13,23,12,0.0,13.0,5,67,09:13 PM,09:34 AM,05:52 AM,06:53 PM,14,17,18,17,17,20,81,0.0,1017,23,8,229,8,lawley-south-weather
2009-02-14,24,13,0.0,13.0,5,59,09:48 PM,10:32 AM,05:53 AM,06:53 PM,13,19,20,19,10,6,71,0.0,1014,24,10,276,4,lawley-south-weather
2009-02-15,26,14,0.0,13.0,5,51,10:26 PM,11:30 AM,05:54 AM,06:52 PM,14,20,20,20,12,26,72,0.0,1013,26,10,278,6,lawley-south-weather
2009-02-16,25,16,0.0,11.9,5,44,11:08 PM,12:27 PM,05:54 AM,06:51 PM,16,20,21,20,15,31,79,0.5,1012,25,9,182,8,lawley-south-weather
2009-02-17,26,17,0.0,11.9,5,36,11:53 PM,01:23 PM,05:55 AM,06:50 PM,18,21,22,21,19,40,83,2.9,1014,26,9,95,8,lawley-south-weather
2009-02-18,24,17,0.0,10.6,5,29,No moonrise,02:17 PM,05:56 AM,06:49 PM,18,20,21,20,14,47,88,2.4,1014,24,8,251,6,lawley-south-weather
2009-02-19,26,17,0.0,11.9,5,21,12:42 AM,03:07 PM,05:56 AM,06:49 PM,18,21,22,21,11,33,85,1.4,1013,26,7,226,5,lawley-south-weather
2009-02-20,26,17,0.0,12.9,5,14,01:35 AM,03:53 PM,05:57 AM,06:48 PM,18,21,22,21,17,26,84,1.3,1015,26,9,129,9,lawley-south-weather
2009-02-21,26,16,0.0,12.9,5,6,02:29 AM,04:35 PM,05:57 AM,06:47 PM,17,21,21,21,15,19,80,0.2,1016,26,9,174,7,lawley-south-weather
2009-02-22,26,15,0.0,10.6,4,0,03:25 AM,05:13 PM,05:58 AM,06:46 PM,16,20,20,20,16,32,77,2.7,1014,26,10,182,8,lawley-south-weather
2009-02-23,22,15,0.0,12.9,4,0,04:20 AM,05:47 PM,05:59 AM,06:45 PM,14,18,19,18,30,47,83,0.7,1018,22,9,85,16,lawley-south-weather
2009-02-24,21,15,0.0,10.6,4,0,05:16 AM,06:19 PM,05:59 AM,06:44 PM,15,17,17,17,21,54,88,2.2,1020,21,9,142,9,lawley-south-weather
2009-02-25,23,15,0.0,11.8,4,1,06:11 AM,06:50 PM,06:00 AM,06:43 PM,16,18,19,18,11,49,87,3.0,1018,23,7,148,5,lawley-south-weather
2009-02-26,24,15,0.0,11.8,4,9,07:06 AM,07:22 PM,06:00 AM,06:42 PM,17,19,20,19,12,38,88,6.4,1014,24,8,248,6,lawley-south-weather
2009-02-27,24,16,0.0,7.6,4,16,08:02 AM,07:54 PM,06:01 AM,06:41 PM,18,19,20,19,12,59,88,16.2,1013,24,7,157,6,lawley-south-weather
2009-02-28,23,16,0.0,7.5,4,24,09:01 AM,08:29 PM,06:02 AM,06:40 PM,18,19,20,19,13,74,91,19.7,1013,23,7,209,6,lawley-south-weather
2009-03-01,23,15,0.0,11.6,4,30,10:02 AM,09:08 PM,06:02 AM,06:39 PM,15,18,19,18,23,44,83,0.9,1016,23,8,113,13,lawley-south-weather
2009-03-02,24,14,0.0,10.2,4,37,11:05 AM,09:52 PM,06:03 AM,06:38 PM,14,18,19,18,16,33,76,0.7,1017,24,10,82,7,lawley-south-weather
2009-03-03,25,15,0.0,8.9,4,45,12:10 PM,10:44 PM,06:03 AM,06:37 PM,15,19,20,19,13,36,76,1.1,1016,25,9,106,6,lawley-south-weather
2009-03-04,23,15,0.0,11.6,5,52,01:15 PM,11:43 PM,06:04 AM,06:36 PM,14,18,19,18,20,19,76,0.0,1018,23,10,103,11,lawley-south-weather
2009-03-05,22,13,0.0,11.6,5,59,02:16 PM,No moonset,06:04 AM,06:35 PM,12,17,17,17,27,30,74,0.0,1022,22,10,98,14,lawley-south-weather
2009-03-06,25,12,0.0,11.6,5,67,03:13 PM,12:47 AM,06:05 AM,06:34 PM,12,18,18,18,15,20,69,0.0,1020,25,9,96,7,lawley-south-weather
2009-03-07,23,14,0.0,11.6,5,74,04:02 PM,01:55 AM,06:06 AM,06:33 PM,12,18,19,18,13,17,65,0.0,1017,23,10,287,7,lawley-south-weather
2009-03-08,25,14,0.0,11.6,5,81,04:45 PM,03:04 AM,06:06 AM,06:32 PM,12,19,20,19,12,7,64,0.0,1016,25,10,297,6,lawley-south-weather
2009-03-09,24,14,0.0,8.9,4,88,05:25 PM,04:10 AM,06:07 AM,06:31 PM,14,19,19,19,12,47,73,11.7,1018,24,10,184,7,lawley-south-weather
2009-03-10,22,15,0.0,6.1,4,96,06:00 PM,05:14 AM,06:07 AM,06:30 PM,15,18,18,18,11,68,82,20.7,1018,22,10,258,6,lawley-south-weather
2009-03-11,24,13,0.0,8.9,4,100,06:34 PM,06:16 AM,06:08 AM,06:29 PM,15,18,19,18,9,59,83,12.2,1015,24,8,227,4,lawley-south-weather
2009-03-12,25,15,0.0,11.6,4,90,07:08 PM,07:16 AM,06:08 AM,06:28 PM,15,19,19,19,16,22,78,0.1,1014,25,10,35,8,lawley-south-weather
2009-03-13,22,15,0.0,6.1,4,83,07:44 PM,08:15 AM,06:09 AM,06:27 PM,16,18,19,18,12,72,88,9.5,1015,22,8,213,6,lawley-south-weather
2009-03-14,23,15,0.0,7.5,4,75,08:21 PM,09:15 AM,06:09 AM,06:26 PM,16,18,19,18,15,59,84,15.1,1017,23,8,99,8,lawley-south-weather
2009-03-15,21,14,0.0,7.5,4,68,09:01 PM,10:13 AM,06:10 AM,06:25 PM,14,17,17,17,15,59,82,4.0,1018,21,8,90,8,lawley-south-weather
2009-03-16,23,13,0.0,8.8,4,61,09:46 PM,11:11 AM,06:10 AM,06:24 PM,14,18,18,18,11,43,80,0.9,1014,23,8,204,6,lawley-south-weather
2009-03-17,24,15,0.0,8.8,4,53,10:34 PM,12:07 PM,06:11 AM,06:23 PM,14,19,19,19,16,27,77,0.8,1010,24,10,255,9,lawley-south-weather
2009-03-18,21,14,0.0,7.4,4,46,11:26 PM,12:59 PM,06:11 AM,06:22 PM,15,17,18,17,21,54,87,16.4,1011,21,9,194,8,lawley-south-weather
2009-03-19,22,15,0.0,10.2,4,39,No moonrise,01:47 PM,06:12 AM,06:21 PM,15,17,17,17,18,42,85,26.7,1011,22,9,256,8,lawley-south-weather
2009-03-20,23,13,0.0,6.0,4,32,12:20 AM,02:30 PM,06:12 AM,06:19 PM,13,17,17,17,14,44,74,5.0,1014,23,10,186,6,lawley-south-weather
2009-03-21,23,12,0.0,11.6,5,24,01:15 AM,03:10 PM,06:13 AM,06:18 PM,11,17,18,17,12,10,66,0.0,1018,23,10,166,6,lawley-south-weather
2009-03-22,23,11,0.0,11.6,4,17,02:10 AM,03:45 PM,06:13 AM,06:17 PM,11,17,17,17,11,21,69,0.1,1018,23,10,189,6,lawley-south-weather
2009-03-23,25,12,0.0,11.6,5,10,03:05 AM,04:18 PM,06:14 AM,06:16 PM,9,18,19,18,10,5,54,0.0,1016,25,10,197,5,lawley-south-weather
2009-03-24,25,13,0.0,11.6,5,3,04:00 AM,04:50 PM,06:14 AM,06:15 PM,11,19,19,19,12,7,60,0.0,1015,25,10,200,7,lawley-south-weather
2009-03-25,25,14,0.0,11.6,5,0,04:56 AM,05:22 PM,06:15 AM,06:14 PM,12,20,20,20,10,7,58,0.0,1016,25,10,242,5,lawley-south-weather
2009-03-26,26,16,0.0,11.6,6,0,05:52 AM,05:54 PM,06:15 AM,06:13 PM,11,21,21,21,7,6,53,0.0,1017,26,10,145,4,lawley-south-weather
2009-03-27,25,15,0.0,11.6,6,5,06:51 AM,06:28 PM,06:15 AM,06:12 PM,12,20,21,20,13,11,57,0.0,1016,25,10,186,7,lawley-south-weather
2009-03-28,27,16,0.0,11.6,6,12,07:52 AM,07:07 PM,06:16 AM,06:11 PM,10,21,21,21,11,3,48,0.0,1017,27,10,156,6,lawley-south-weather
2009-03-29,26,15,0.0,11.6,5,19,08:56 AM,07:51 PM,06:16 AM,06:10 PM,10,20,20,20,19,5,53,0.0,1019,26,10,84,10,lawley-south-weather
2009-03-30,24,13,0.0,11.6,5,26,10:02 AM,08:41 PM,06:17 AM,06:09 PM,11,18,18,18,15,5,62,0.0,1019,24,10,128,7,lawley-south-weather
2009-03-31,26,13,0.0,11.6,5,30,11:08 AM,09:38 PM,06:17 AM,06:08 PM,10,20,20,20,14,6,54,0.0,1016,26,10,169,7,lawley-south-weather
2009-04-01,24,15,0.0,10.2,4,42,12:11 PM,10:41 PM,06:18 AM,06:07 PM,13,18,19,18,17,20,68,0.2,1018,24,10,121,9,lawley-south-weather
2009-04-02,25,13,0.0,11.6,5,50,01:08 PM,11:47 PM,06:18 AM,06:06 PM,11,19,19,19,11,9,60,0.0,1019,25,10,117,5,lawley-south-weather
2009-04-03,23,15,0.0,11.6,5,58,01:59 PM,No moonset,06:19 AM,06:05 PM,11,18,19,18,19,17,61,0.0,1022,23,10,61,12,lawley-south-weather
2009-04-04,23,12,0.0,11.6,5,65,02:43 PM,12:53 AM,06:19 AM,06:04 PM,10,17,17,17,12,16,66,0.0,1022,23,10,106,6,lawley-south-weather
2009-04-05,24,11,0.0,11.6,5,73,03:22 PM,01:59 AM,06:20 AM,06:03 PM,10,17,18,17,12,12,62,0.0,1020,24,10,217,6,lawley-south-weather
2009-04-06,24,13,0.0,11.6,5,80,03:58 PM,03:02 AM,06:20 AM,06:01 PM,10,18,19,18,19,19,57,0.0,1019,24,10,204,11,lawley-south-weather
2009-04-07,22,13,0.0,11.6,4,88,04:32 PM,04:03 AM,06:21 AM,06:00 PM,12,18,18,18,26,23,68,0.4,1023,22,10,78,14,lawley-south-weather
2009-04-08,24,11,0.0,8.7,5,95,05:05 PM,05:02 AM,06:21 AM,05:59 PM,10,17,18,17,13,12,63,0.0,1021,24,10,147,7,lawley-south-weather
2009-04-09,24,13,0.0,8.7,5,100,05:40 PM,06:01 AM,06:22 AM,05:58 PM,11,18,18,18,15,16,61,0.0,1018,24,10,201,8,lawley-south-weather
2009-04-10,23,12,0.0,8.7,5,90,06:16 PM,07:00 AM,06:22 AM,05:57 PM,11,17,18,17,17,13,64,0.0,1020,23,10,83,9,lawley-south-weather
2009-04-11,23,11,0.0,8.7,5,82,06:56 PM,07:59 AM,06:23 AM,05:56 PM,10,17,17,17,15,10,65,0.0,1022,23,10,198,8,lawley-south-weather
2009-04-12,25,13,0.0,8.7,5,75,07:39 PM,08:58 AM,06:23 AM,05:56 PM,6,18,18,18,20,2,45,0.0,1018,25,10,242,11,lawley-south-weather
2009-04-13,25,13,0.0,8.7,5,67,08:26 PM,09:55 AM,06:24 AM,05:55 PM,4,18,18,18,15,1,40,0.0,1018,25,10,164,8,lawley-south-weather
2009-04-14,21,12,0.0,8.7,4,59,09:17 PM,10:49 AM,06:24 AM,05:54 PM,12,15,16,15,21,28,79,0.0,1023,21,10,236,12,lawley-south-weather
2009-04-15,23,11,0.0,8.7,5,52,10:10 PM,11:39 AM,06:24 AM,05:53 PM,10,17,18,17,13,11,66,0.0,1023,23,10,180,6,lawley-south-weather
2009-04-16,25,12,0.0,8.7,5,44,11:05 PM,12:24 PM,06:25 AM,05:52 PM,8,18,18,18,14,1,53,0.0,1022,25,10,102,8,lawley-south-weather
2009-04-17,24,11,0.0,8.7,5,37,12:00 AM,01:05 PM,06:25 AM,05:51 PM,9,16,17,16,13,4,64,0.0,1020,24,10,252,8,lawley-south-weather
2009-04-18,25,11,0.0,8.7,5,29,No moonrise,01:42 PM,06:26 AM,05:50 PM,8,17,18,17,13,2,53,0.0,1017,25,10,284,7,lawley-south-weather
2009-04-19,25,11,0.0,8.7,5,22,12:54 AM,02:15 PM,06:26 AM,05:49 PM,6,18,18,18,13,3,45,0.0,1017,25,10,265,7,lawley-south-weather
2009-04-20,25,13,0.0,8.7,5,14,01:49 AM,02:47 PM,06:27 AM,05:48 PM,6,19,19,19,13,4,42,0.0,1017,25,10,199,6,lawley-south-weather
2009-04-21,16,12,0.0,8.7,4,7,02:43 AM,03:19 PM,06:27 AM,05:47 PM,8,12,13,12,31,47,75,0.0,1024,16,8,67,19,lawley-south-weather
2009-04-22,17,10,0.0,8.7,3,0,03:39 AM,03:51 PM,06:28 AM,05:46 PM,8,11,12,11,26,57,78,0.0,1025,17,9,81,15,lawley-south-weather
2009-04-23,19,9,0.0,8.7,4,0,04:36 AM,04:24 PM,06:28 AM,05:45 PM,8,12,13,12,22,30,75,0.0,1021,19,9,163,12,lawley-south-weather
2009-04-24,20,9,0.0,8.7,4,0,05:37 AM,05:02 PM,06:29 AM,05:44 PM,10,14,15,14,17,28,73,0.4,1019,20,10,261,9,lawley-south-weather
2009-04-25,22,13,0.0,8.7,5,1,06:40 AM,05:44 PM,06:29 AM,05:44 PM,9,16,17,16,22,13,62,0.0,1015,22,10,248,12,lawley-south-weather
2009-04-26,20,10,0.0,8.7,4,8,07:48 AM,06:33 PM,06:30 AM,05:43 PM,4,14,14,14,20,14,50,0.5,1015,20,10,245,11,lawley-south-weather
2009-04-27,21,7,0.0,8.7,4,16,08:56 AM,07:30 PM,06:30 AM,05:42 PM,4,13,13,13,14,2,51,0.0,1017,21,10,209,7,lawley-south-weather
2009-04-28,21,9,0.0,8.7,5,23,10:02 AM,08:32 PM,06:31 AM,05:41 PM,3,15,15,15,11,16,48,0.0,1019,21,10,222,7,lawley-south-weather
2009-04-29,23,9,0.0,8.7,5,31,11:02 AM,09:40 PM,06:32 AM,05:40 PM,4,17,17,17,14,14,45,0.0,1018,23,10,297,8,lawley-south-weather
2009-04-30,25,12,0.0,8.7,4,38,11:56 AM,10:47 PM,06:32 AM,05:40 PM,5,18,18,18,21,10,44,0.1,1015,25,10,245,10,lawley-south-weather
2009-05-01,20,12,0.0,8.7,5,44,12:42 PM,11:53 PM,06:33 AM,05:39 PM,7,15,15,15,20,30,61,0.3,1013,20,9,284,11,lawley-south-weather
2009-05-02,18,12,0.0,7.2,3,52,01:23 PM,No moonset,06:33 AM,05:38 PM,10,14,14,14,24,41,82,2.3,1014,18,9,235,11,lawley-south-weather
2009-05-03,20,12,0.0,8.7,3,59,01:59 PM,12:56 AM,06:34 AM,05:37 PM,10,14,15,14,21,19,74,0.1,1017,20,10,214,11,lawley-south-weather
2009-05-04,21,11,0.0,7.2,4,66,02:33 PM,01:56 AM,06:34 AM,05:37 PM,11,15,15,15,11,39,76,5.3,1018,21,9,201,6,lawley-south-weather
2009-05-05,22,12,0.0,8.7,5,73,03:06 PM,02:55 AM,06:35 AM,05:36 PM,11,16,17,16,9,21,70,0.3,1018,22,10,236,5,lawley-south-weather
2009-05-06,21,11,0.0,7.2,4,81,03:39 PM,03:53 AM,06:35 AM,05:35 PM,11,15,16,15,19,40,73,6.7,1016,21,10,230,9,lawley-south-weather
2009-05-07,21,12,0.0,8.7,4,88,04:14 PM,04:50 AM,06:36 AM,05:35 PM,8,15,16,15,19,10,60,2.6,1015,21,10,233,10,lawley-south-weather
2009-05-08,21,11,0.0,8.7,4,95,04:52 PM,05:49 AM,06:36 AM,05:34 PM,5,14,15,14,13,4,49,0.0,1018,21,10,161,8,lawley-south-weather
2009-05-09,17,9,0.0,7.2,3,100,05:34 PM,06:47 AM,06:37 AM,05:33 PM,8,12,13,12,17,46,74,1.4,1021,17,10,94,9,lawley-south-weather
2009-05-10,18,7,0.0,8.7,4,100,06:19 PM,07:45 AM,06:37 AM,05:33 PM,6,11,12,11,11,20,67,0.0,1021,18,10,117,6,lawley-south-weather
2009-05-11,18,7,0.0,8.7,4,83,07:09 PM,08:40 AM,06:38 AM,05:32 PM,6,12,12,12,11,11,64,0.0,1021,18,10,236,5,lawley-south-weather
2009-05-12,19,8,0.0,8.7,4,76,08:02 PM,09:32 AM,06:38 AM,05:32 PM,6,13,13,13,12,9,62,0.0,1023,19,10,289,6,lawley-south-weather
2009-05-13,19,8,0.0,8.7,4,68,08:56 PM,10:19 AM,06:39 AM,05:31 PM,6,13,13,13,15,8,63,0.0,1024,19,10,184,8,lawley-south-weather
2009-05-14,18,8,0.0,8.7,4,61,09:51 PM,11:01 AM,06:40 AM,05:30 PM,6,12,13,12,17,17,62,0.0,1022,18,10,239,9,lawley-south-weather
2009-05-15,19,8,0.0,8.7,4,54,10:45 PM,11:39 AM,06:40 AM,05:30 PM,6,12,13,12,19,8,61,0.0,1018,19,10,328,10,lawley-south-weather
2009-05-16,15,9,0.0,7.2,3,47,11:39 PM,12:13 PM,06:41 AM,05:29 PM,7,11,12,11,23,31,75,2.2,1016,15,9,280,11,lawley-south-weather
2009-05-17,15,7,0.0,8.7,4,39,No moonrise,12:45 PM,06:41 AM,05:29 PM,3,9,11,9,30,5,58,0.0,1016,15,10,241,17,lawley-south-weather
2009-05-18,19,5,0.0,8.7,4,32,12:32 AM,01:17 PM,06:42 AM,05:29 PM,3,10,11,10,20,1,55,0.0,1020,19,10,215,11,lawley-south-weather
2009-05-19,21,9,0.0,8.7,4,25,01:26 AM,01:47 PM,06:42 AM,05:28 PM,5,14,14,14,10,0,55,0.0,1022,21,10,200,5,lawley-south-weather
2009-05-20,19,7,0.0,7.2,3,17,02:21 AM,02:19 PM,06:43 AM,05:28 PM,8,11,12,11,19,26,75,0.0,1025,19,10,38,11,lawley-south-weather
2009-05-21,15,8,0.0,8.7,3,10,03:19 AM,02:54 PM,06:43 AM,05:27 PM,8,10,11,10,20,31,82,0.0,1027,15,9,161,10,lawley-south-weather
2009-05-22,18,8,0.0,8.7,4,3,04:21 AM,03:34 PM,06:44 AM,05:27 PM,6,12,13,12,13,6,67,0.0,1024,18,10,296,7,lawley-south-weather
2009-05-23,20,7,0.0,8.7,4,0,05:27 AM,04:20 PM,06:44 AM,05:27 PM,5,13,14,13,15,7,57,0.0,1022,20,10,181,8,lawley-south-weather
2009-05-24,20,10,0.0,8.7,4,0,06:35 AM,05:15 PM,06:45 AM,05:26 PM,5,14,14,14,12,8,56,0.0,1021,20,10,190,7,lawley-south-weather
2009-05-25,21,8,0.0,8.7,4,4,07:44 AM,06:16 PM,06:45 AM,05:26 PM,3,14,14,14,17,2,48,0.0,1020,21,10,200,9,lawley-south-weather
2009-05-26,21,10,0.0,8.7,4,11,08:49 AM,07:24 PM,06:46 AM,05:26 PM,1,15,15,15,15,0,40,0.0,1021,21,10,183,9,lawley-south-weather
2009-05-27,20,9,0.0,8.7,4,19,09:48 AM,08:34 PM,06:46 AM,05:25 PM,1,14,14,14,10,2,41,0.0,1019,20,10,204,6,lawley-south-weather
2009-05-28,20,9,0.0,8.7,4,26,10:38 AM,09:43 PM,06:47 AM,05:25 PM,2,14,14,14,13,4,46,0.0,1017,20,10,279,7,lawley-south-weather
2009-05-29,20,9,0.0,8.7,4,33,11:22 AM,10:48 PM,06:47 AM,05:25 PM,3,13,14,13,25,5,48,0.0,1015,20,10,311,14,lawley-south-weather
2009-05-30,18,7,0.0,8.7,4,40,12:00 PM,11:51 PM,06:48 AM,05:25 PM,-0,11,12,11,22,2,44,0.0,1016,18,10,234,13,lawley-south-weather
2009-05-31,15,4,0.0,8.7,3,44,12:35 PM,No moonset,06:48 AM,05:25 PM,-3,7,9,7,22,0,42,0.0,1018,15,10,225,13,lawley-south-weather
2009-06-01,16,4,0.0,8.7,3,57,01:08 PM,12:50 AM,06:49 AM,05:24 PM,-3,8,9,8,20,12,41,0.0,1019,16,10,216,10,lawley-south-weather
2009-06-02,19,6,0.0,8.7,4,65,01:41 PM,01:48 AM,06:49 AM,05:24 PM,-3,11,12,11,13,11,37,0.0,1019,19,10,242,7,lawley-south-weather
2009-06-03,20,7,0.0,8.7,4,72,02:15 PM,02:45 AM,06:50 AM,05:24 PM,-5,12,13,12,18,7,30,0.0,1020,20,10,278,10,lawley-south-weather
2009-06-04,19,6,0.0,8.7,4,80,02:51 PM,03:43 AM,06:50 AM,05:24 PM,-5,12,13,12,19,18,29,0.0,1022,19,10,250,10,lawley-south-weather
